,timestamp,mx,my,mz,mAc,timestamp,light,timestamp,ax,ay,az,timestamp,uv,timestamp,pressure,timestamp,gx,gy,gz
0,5000.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD,5000.0,187.0,5000.0,-6.374479293823242,9.147761344909668,-7.245467185974121,5000.0,0.0,5000.0,1004.41,5000.0,45.90208053588867,-25.148479461669922,-86.85991668701172
1,5100.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD,5100.0,187.0,5100.0,-6.374479293823242,9.147761344909668,-7.245467185974121,5100.0,0.0,5100.0,1004.41,5100.0,45.90208053588867,-25.148479461669922,-86.85991668701172
2,5200.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD,5200.0,187.0,5200.0,-6.374479293823242,9.147761344909668,-7.245467185974121,5200.0,0.0,5200.0,1004.41,5200.0,45.90208053588867,-25.148479461669922,-86.85991668701172
3,5300.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD,5300.0,187.0,5300.0,-6.374479293823242,9.147761344909668,-7.245467185974121,5300.0,0.0,5300.0,1004.41,5300.0,45.90208053588867,-25.148479461669922,-86.85991668701172
4,5400.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD,5400.0,195.0,5400.0,-7.503891944885254,10.40638542175293,-6.685546875,5400.0,0.0,5400.0,1004.41,5400.0,-29.60439872741699,-9.888480186462402,-39.8591194152832
5,5500.0,-4.55,43.02,-9.42,ACCURACY_VERYGOOD,5500.0,195.0,5500.0,-7.503891944885254,10.40638542175293,-6.685546875,5500.0,0.0,5500.0,1004.41,5500.0,-29.60439872741699,-9.888480186462402,-39.8591194152832
6,5600.0,-4.55,43.02,-9.42,ACCURACY_VERYGOOD,5600.0,195.0,5600.0,-7.178467750549316,11.009377479553224,-5.678168296813965,5600.0,0.0,5600.0,1004.41,5600.0,3.662400007247925,6.531280040740968,-41.62928009033203
7,5700.0,-4.55,43.02,-9.42,ACCURACY_VERYGOOD,5700.0,195.0,5700.0,-7.178467750549316,11.009377479553224,-5.678168296813965,5700.0,0.0,5700.0,1004.41,5700.0,3.662400007247925,6.531280040740968,-41.62928009033203
8,5800.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD,5800.0,190.0,5800.0,-8.901299476623535,3.335594892501831,-5.3551368713378915,5800.0,0.0,5800.0,1004.41,5800.0,36.68503952026367,11.231359481811523,-94.8561553955078
9,5900.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD,5900.0,190.0,5900.0,-8.901299476623535,3.335594892501831,-5.3551368713378915,5900.0,0.0,5900.0,1004.41,5900.0,36.68503952026367,11.231359481811523,-94.8561553955078
10,6000.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD,6000.0,190.0,6000.0,-8.901299476623535,3.335594892501831,-5.3551368713378915,6000.0,0.0,6000.0,1004.41,6000.0,36.68503952026367,11.231359481811523,-94.8561553955078
11,6100.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD,6100.0,190.0,6100.0,-7.858029365539551,-7.795816421508789,-7.113861560821532,6100.0,0.0,6100.0,1004.41,6100.0,45.108558654785156,-26.308238983154297,-41.934478759765625
12,6200.0,-1.07,39.11,-19.92,ACCURACY_VERYGOOD,6200.0,204.0,6200.0,-7.858029365539551,-7.795816421508789,-7.113861560821532,6200.0,0.0,6200.0,1004.41,6200.0,45.108558654785156,-26.308238983154297,-41.934478759765625
13,6300.0,-1.07,39.11,-19.92,ACCURACY_VERYGOOD,6300.0,204.0,6300.0,-8.590232849121094,-3.6059837341308594,-6.63051176071167,6300.0,0.0,6300.0,1004.41,6300.0,-60.0023193359375,-9.766399383544922,-64.15303802490234
14,6400.0,-4.55,38.45,-22.26,ACCURACY_VERYGOOD,6400.0,204.0,6400.0,-8.590232849121094,-3.6059837341308594,-6.63051176071167,6400.0,0.0,6400.0,1004.41,6400.0,-60.0023193359375,-9.766399383544922,-64.15303802490234
15,6500.0,-4.55,38.45,-22.26,ACCURACY_VERYGOOD,6500.0,204.0,6500.0,-8.48016357421875,-0.4211367666721344,-4.816751956939697,6500.0,0.0,6500.0,1004.41,6500.0,-45.96311950683594,2.868880033493042,-83.44168090820312
16,6600.0,-4.55,37.73,-24.6,ACCURACY_VERYGOOD,6600.0,204.0,6600.0,-8.48016357421875,-0.4211367666721344,-4.816751956939697,6600.0,0.0,6600.0,1004.39,6600.0,-45.96311950683594,2.868880033493042,-83.44168090820312
17,6700.0,-4.55,37.73,-24.6,ACCURACY_VERYGOOD,6700.0,204.0,6700.0,-8.748159408569336,3.2279179096221924,-4.3142595291137695,6700.0,0.0,6700.0,1004.39,6700.0,-82.7702407836914,7.568959712982178,-94.55095672607422
18,6800.0,-4.55,37.73,-24.6,ACCURACY_VERYGOOD,6800.0,214.0,6800.0,-8.748159408569336,3.2279179096221924,-4.3142595291137695,6800.0,0.0,6800.0,1004.39,6800.0,-82.7702407836914,7.568959712982178,-94.55095672607422
19,6900.0,-1.07,36.05,-23.76,ACCURACY_VERYGOOD,6900.0,214.0,6900.0,-8.748159408569336,3.2279179096221924,-4.3142595291137695,6900.0,0.0,6900.0,1004.39,6900.0,-82.7702407836914,7.568959712982178,-94.55095672607422
20,6000.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD,6000.0,190.0,6000.0,-8.901299476623535,3.335594892501831,-5.3551368713378915,6000.0,0.0,6000.0,1004.41,6000.0,36.68503952026367,11.231359481811523,-94.8561553955078
21,6100.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD,6100.0,190.0,6100.0,-7.858029365539551,-7.795816421508789,-7.113861560821532,6100.0,0.0,6100.0,1004.41,6100.0,45.108558654785156,-26.308238983154297,-41.934478759765625
22,6200.0,-1.07,39.11,-19.92,ACCURACY_VERYGOOD,6200.0,204.0,6200.0,-7.858029365539551,-7.795816421508789,-7.113861560821532,6200.0,0.0,6200.0,1004.41,6200.0,45.108558654785156,-26.308238983154297,-41.934478759765625
