,timestamp,grx,gry,grz,timestamp,pressure,timestamp,mx,my,mz,timestamp,gx,gy,gz,timestamp,lax,lay,laz,timestamp,ax,ay,az
0,5000.0,2.338003396987915,-9.515350341796877,0.4027841091156006,5000.0,1002.2100219726564,5000.0,-42.52000045776367,-6.164000034332275,-12.88599967956543,5000.0,-0.0064140851609408855,-0.1459967941045761,-0.08429940044879912,5000.0,0.27885913848876953,0.13965606689453125,-0.4177478551864624,5000.0,2.616862535476685,-9.375694274902344,-0.014963760972023009
1,5100.0,2.338003396987915,-9.515350341796877,0.4027841091156006,5100.0,1002.2100219726564,5100.0,-42.52000045776367,-6.164000034332275,-12.88599967956543,5100.0,-0.0064140851609408855,-0.1459967941045761,-0.08429940044879912,5100.0,0.27885913848876953,0.13965606689453125,-0.4177478551864624,5100.0,2.616862535476685,-9.375694274902344,-0.014963760972023009
2,5200.0,2.3451001644134517,-9.513504981994627,0.4051052331924439,5200.0,1002.2100219726564,5200.0,-42.52000045776367,-6.164000034332275,-12.88599967956543,5200.0,-0.0507018156349659,-0.01160643994808197,-0.10445795953273773,5200.0,0.0862116813659668,-0.0932292938232422,0.024055421352386475,5200.0,2.431311845779419,-9.606734275817873,0.4291606545448303
3,5300.0,2.3451001644134517,-9.513504981994627,0.4051052331924439,5300.0,1002.3099975585938,5300.0,-42.52000045776367,-6.164000034332275,-12.88599967956543,5300.0,-0.0507018156349659,-0.01160643994808197,-0.10445795953273773,5300.0,0.0862116813659668,-0.0932292938232422,0.024055421352386475,5300.0,2.431311845779419,-9.606734275817873,0.4291606545448303
4,5400.0,2.310406446456909,-9.521827697753906,0.4089151620864868,5400.0,1002.3099975585938,5400.0,-42.52000045776367,-6.164000034332275,-12.88599967956543,5400.0,-0.13469578325748446,-0.03970624133944512,-0.15821409225463867,5400.0,-0.21847271919250488,-0.3775978088378906,0.04538461565971375,5400.0,2.0919337272644043,-9.899425506591797,0.4542997777462006
5,5500.0,2.310406446456909,-9.521827697753906,0.4089151620864868,5500.0,1002.2999877929688,5500.0,-42.52000045776367,-6.164000034332275,-12.88599967956543,5500.0,-0.13469578325748446,-0.03970624133944512,-0.15821409225463867,5500.0,-0.21847271919250488,-0.3775978088378906,0.04538461565971375,5500.0,2.0919337272644043,-9.899425506591797,0.4542997777462006
6,5600.0,2.2429115772247314,-9.536901473999023,0.4327016770839691,5600.0,1002.3099975585938,5600.0,-42.52000045776367,-6.164000034332275,-12.88599967956543,5600.0,-0.09743300825357436,-0.29657506942749023,-0.19608774781227112,5600.0,-0.485567569732666,-0.5121612548828125,0.22031685709953308,5600.0,1.7573440074920654,-10.049062728881836,0.6530185341835022
7,5700.0,2.2429115772247314,-9.536901473999023,0.4327016770839691,5700.0,1002.3099975585938,5700.0,-42.52000045776367,-6.164000034332275,-12.88599967956543,5700.0,-0.09743300825357436,-0.29657506942749023,-0.19608774781227112,5700.0,-0.485567569732666,-0.5121612548828125,0.22031685709953308,5700.0,1.7573440074920654,-10.049062728881836,0.6530185341835022
8,5800.0,2.1880559921264653,-9.546013832092283,0.5063859224319458,5800.0,1002.25,5800.0,-42.52000045776367,-6.466000080108643,-13.197999954223633,5800.0,-0.03023782931268215,-0.2864958047866821,-0.2000583708286285,5800.0,-0.4115583896636963,-0.3444337844848633,0.6488163471221924,5800.0,1.7764976024627686,-9.890447616577148,1.1552022695541382
9,5900.0,2.1880559921264653,-9.546013832092283,0.5063859224319458,5900.0,1002.25,5900.0,-42.83700180053711,-6.466000080108643,-13.538999557495115,5900.0,-0.03023782931268215,-0.2864958047866821,-0.2000583708286285,5900.0,-0.4115583896636963,-0.3444337844848633,0.6488163471221924,5900.0,1.7764976024627686,-9.890447616577148,1.1552022695541382
10,6000.0,2.167919635772705,-9.547830581665039,0.5562649369239807,6000.0,1002.3200073242188,6000.0,-42.83700180053711,-6.466000080108643,-13.899999618530273,6000.0,0.08735372871160507,-0.30085113644599915,-0.19425514340400696,6000.0,-0.10351920127868652,-0.3294486999511719,0.4510954022407532,6000.0,2.0644004344940186,-9.877279281616213,1.007360339164734
11,6100.0,2.15666103363037,-9.548267364501953,0.5914297699928284,6100.0,1002.3200073242188,6100.0,-43.15900039672852,-6.466000080108643,-14.281999588012695,6100.0,0.1160643994808197,-0.2119702398777008,-0.2217440903186798,6100.0,-0.0515592098236084,-0.21109771728515625,0.3201625347137451,6100.0,2.1051018238067627,-9.75936508178711,0.9115923047065736
12,6200.0,2.15666103363037,-9.548267364501953,0.5914297699928284,6200.0,1002.280029296875,6200.0,-43.52399826049805,-6.466000080108643,-15.001999855041506,6200.0,0.1160643994808197,-0.2119702398777008,-0.2217440903186798,6200.0,-0.0515592098236084,-0.21109771728515625,0.3201625347137451,6200.0,2.1051018238067627,-9.75936508178711,0.9115923047065736
13,6300.0,2.13451623916626,-9.550455093383787,0.6348574161529541,6300.0,1002.280029296875,6300.0,-43.52399826049805,-6.466000080108643,-15.303000450134276,6300.0,0.061086524277925484,-0.05375614017248154,-0.2901609838008881,6300.0,-0.12218976020812987,-0.3429851531982422,0.4030289649963379,6300.0,2.01232647895813,-9.893440246582033,1.037886381149292
14,6400.0,2.13451623916626,-9.550455093383787,0.6348574161529541,6400.0,1002.2899780273438,6400.0,-43.87900161743164,-6.466000080108643,-16.031999588012695,6400.0,0.061086524277925484,-0.05375614017248154,-0.2901609838008881,6400.0,-0.12218976020812987,-0.3429851531982422,0.4030289649963379,6400.0,2.01232647895813,-9.893440246582033,1.037886381149292
15,6500.0,2.1270484924316406,-9.542251586914064,0.7690805792808533,6500.0,1002.280029296875,6500.0,-44.54399871826172,-6.466000080108643,-16.791999816894528,6500.0,0.09926560521125792,0.1157589629292488,-0.23029619455337524,6500.0,-0.07521772384643555,0.11388492584228516,1.1827924251556396,6500.0,2.051830768585205,-9.428366661071776,1.951872944831848
16,6600.0,2.1270484924316406,-9.542251586914064,0.7690805792808533,6600.0,1002.280029296875,6600.0,-44.85599899291992,-6.1500000953674325,-18.70400047302246,6600.0,0.09926560521125792,0.1157589629292488,-0.23029619455337524,6600.0,-0.07521772384643555,0.11388492584228516,1.1827924251556396,6600.0,2.051830768585205,-9.428366661071776,1.951872944831848
17,6700.0,2.07323718070984,-9.550662994384766,0.8105056881904602,6700.0,1002.239990234375,6700.0,-45.21900177001953,-6.1500000953674325,-19.854000091552734,6700.0,0.11728613078594208,0.4214970171451569,-0.039095375686883926,6700.0,-0.6409059762954712,0.6843357086181641,0.3021995425224304,6700.0,1.4323312044143677,-8.866327285766602,1.1127052307128906
18,6800.0,2.07323718070984,-9.550662994384766,0.8105056881904602,6800.0,1002.239990234375,6800.0,-45.58399963378906,-5.835999965667725,-19.854000091552734,6800.0,0.11728613078594208,0.4214970171451569,-0.039095375686883926,6800.0,-0.6409059762954712,0.6843357086181641,0.3021995425224304,6800.0,1.4323312044143677,-8.866327285766602,1.1127052307128906
19,6900.0,2.189851999282837,-9.522906303405762,0.8301742672920227,6900.0,1002.3499755859376,6900.0,-45.58399963378906,-5.835999965667725,-19.854000091552734,6900.0,0.0507018156349659,0.21868975460529327,0.023823743686079986,6900.0,0.8771204948425293,0.8888168334960938,0.11673247814178468,6900.0,3.066972494125366,-8.634089469909668,0.9469067454338074
