,timestamp,ax,ay,az,timestamp,uv,timestamp,light,timestamp,mx,my,mz,mAc,timestamp,pressure,timestamp,gx,gy,gz
10,6000.0,7.944170951843263,1.2490534782409668,-5.8265228271484375,6000.0,0.0,6000.0,17.0,6000.0,48.77,-17.21,39.71,ACCURACY_BAD,6000.0,1001.02,6000.0,-22.767919540405273,-17.884719848632812,31.92391967773437
11,6100.0,6.948756694793701,4.8023948669433585,-4.405186176300049,6100.0,0.0,6100.0,17.0,6100.0,48.77,-17.21,39.71,ACCURACY_BAD,6100.0,1001.02,6100.0,-30.031679153442386,60.12439727783203,31.67975997924805
12,6200.0,6.948756694793701,4.8023948669433585,-4.405186176300049,6200.0,0.0,6200.0,17.0,6200.0,48.77,-17.21,39.71,ACCURACY_BAD,6200.0,1001.02,6200.0,-30.031679153442386,60.12439727783203,31.67975997924805
13,6300.0,6.948756694793701,4.8023948669433585,-4.405186176300049,6300.0,0.0,6300.0,17.0,6300.0,43.91,-9.23,39.47,ACCURACY_BAD,6300.0,1001.02,6300.0,-30.031679153442386,60.12439727783203,31.67975997924805
14,6400.0,1.244267821311951,2.3018953800201416,-8.303093910217285,6400.0,0.0,6400.0,20.0,6400.0,43.91,-9.23,39.47,ACCURACY_BAD,6400.0,1000.86,6400.0,78.61952209472656,22.096479415893555,49.0761604309082
15,6500.0,1.244267821311951,2.3018953800201416,-8.303093910217285,6500.0,0.0,6500.0,20.0,6500.0,43.91,-9.23,39.47,ACCURACY_BAD,6500.0,1000.86,6500.0,78.61952209472656,22.096479415893555,49.0761604309082
16,6600.0,9.504291534423828,3.6945178508758563,-7.39142894744873,6600.0,0.0,6600.0,16.0,6600.0,46.02,-14.34,42.11,ACCURACY_BAD,6600.0,1000.84,6600.0,66.35047912597656,-60.79583740234375,-52.12815856933594
17,6700.0,9.504291534423828,3.6945178508758563,-7.39142894744873,6700.0,0.0,6700.0,16.0,6700.0,46.02,-14.34,42.11,ACCURACY_BAD,6700.0,1000.84,6700.0,66.35047912597656,-60.79583740234375,-52.12815856933594
18,6800.0,11.322836875915527,0.794417142868042,-7.913064479827881,6800.0,0.0,6800.0,16.0,6800.0,46.02,-14.34,42.11,ACCURACY_BAD,6800.0,1000.84,6800.0,138.74391174316406,-9.278079986572266,16.358718872070312
19,6900.0,11.322836875915527,0.794417142868042,-7.913064479827881,6900.0,0.0,6900.0,16.0,6900.0,46.02,-14.34,42.11,ACCURACY_BAD,6900.0,1000.84,6900.0,138.74391174316406,-9.278079986572266,16.358718872070312
20,7000.0,7.2502522468566895,4.7712883949279785,-3.328416109085083,7000.0,0.0,7000.0,15.0,7000.0,48.11,-12.59,43.37,ACCURACY_BAD,7000.0,1000.73,7000.0,-31.496639251708984,-50.60215759277344,6.470240116119385
21,7100.0,7.2502522468566895,4.7712883949279785,-3.328416109085083,7100.0,0.0,7100.0,15.0,7100.0,48.11,-12.59,43.37,ACCURACY_BAD,7100.0,1000.73,7100.0,-31.496639251708984,-50.60215759277344,6.470240116119385
22,7200.0,7.2502522468566895,4.7712883949279785,-3.328416109085083,7200.0,0.0,7200.0,15.0,7200.0,49.5,-11.03,47.39,ACCURACY_BAD,7200.0,1000.73,7200.0,-31.496639251708984,-50.60215759277344,6.470240116119385
23,7300.0,6.766902446746826,5.819344997406006,-4.139583110809326,7300.0,0.0,7300.0,15.0,7300.0,49.5,-11.03,47.39,ACCURACY_BAD,7300.0,1000.73,7300.0,112.74087524414062,-16.175600051879886,-14.527520179748535
24,7400.0,6.766902446746826,5.819344997406006,-4.139583110809326,7400.0,0.0,7400.0,22.0,7400.0,48.77,-7.79,46.37,ACCURACY_BAD,7400.0,1000.71,7400.0,112.74087524414062,-16.175600051879886,-14.527520179748535
25,7500.0,1.3830513954162598,1.1748759746551514,-5.0871405601501465,7500.0,0.0,7500.0,22.0,7500.0,48.77,-7.79,46.37,ACCURACY_BAD,7500.0,1000.71,7500.0,26.796560287475586,42.23968124389648,26.18615913391113
26,7600.0,1.3830513954162598,1.1748759746551514,-5.0871405601501465,7600.0,0.0,7600.0,22.0,7600.0,48.77,-7.79,46.37,ACCURACY_BAD,7600.0,1000.71,7600.0,26.796560287475586,42.23968124389648,26.18615913391113
27,7700.0,1.3830513954162598,1.1748759746551514,-5.0871405601501465,7700.0,0.0,7700.0,22.0,7700.0,47.39,-10.85,44.63,ACCURACY_BAD,7700.0,1000.71,7700.0,26.796560287475586,42.23968124389648,26.18615913391113
28,7800.0,8.671588897705076,2.366501569747925,-6.647261142730713,7800.0,0.0,7800.0,21.0,7800.0,47.39,-10.85,44.63,ACCURACY_BAD,7800.0,1000.78,7800.0,28.20047950744629,-6.4091997146606445,-62.99327850341797
29,7900.0,8.671588897705076,2.366501569747925,-6.647261142730713,7900.0,0.0,7900.0,21.0,7900.0,47.39,-10.85,44.63,ACCURACY_BAD,7900.0,1000.78,7900.0,28.20047950744629,-6.4091997146606445,-62.99327850341797
30,8000.0,12.854243278503418,1.6582260131835938,-3.6370904445648193,8000.0,0.0,8000.0,15.0,8000.0,46.68,-10.5,43.37,ACCURACY_BAD,8000.0,1000.79,8000.0,-6.1040000915527335,3.662400007247925,75.1402359008789
31,8100.0,12.854243278503418,1.6582260131835938,-3.6370904445648193,8100.0,0.0,8100.0,15.0,8100.0,46.68,-10.5,43.37,ACCURACY_BAD,8100.0,1000.79,8100.0,-6.1040000915527335,3.662400007247925,75.1402359008789
32,8200.0,5.8337016105651855,6.118447780609131,-3.5605196952819824,8200.0,0.0,8200.0,15.0,8200.0,46.68,-10.5,43.37,ACCURACY_BAD,8200.0,1000.79,8200.0,-67.32711791992189,-62.56599807739258,-2.685760021209717
33,8300.0,5.8337016105651855,6.118447780609131,-3.5605196952819824,8300.0,0.0,8300.0,15.0,8300.0,51.59,-7.25,51.47,ACCURACY_BAD,8300.0,1000.79,8300.0,-67.32711791992189,-62.56599807739258,-2.685760021209717
34,8400.0,5.8337016105651855,6.118447780609131,-3.5605196952819824,8400.0,0.0,8400.0,22.0,8400.0,51.59,-7.25,51.47,ACCURACY_BAD,8400.0,1000.68,8400.0,-67.32711791992189,-62.56599807739258,-2.685760021209717
35,8500.0,5.402993679046631,3.072384119033813,-6.1399827003479,8500.0,0.0,8500.0,22.0,8500.0,51.59,-7.25,51.47,ACCURACY_BAD,8500.0,1000.68,8500.0,64.15303802490234,25.636798858642567,-11.231359481811523
36,8600.0,5.402993679046631,3.072384119033813,-6.1399827003479,8600.0,0.0,8600.0,27.0,8600.0,46.68,-1.62,47.63,ACCURACY_BAD,8600.0,1000.7,8600.0,64.15303802490234,25.636798858642567,-11.231359481811523
37,8700.0,2.3018953800201416,3.620340585708618,-6.616154670715332,8700.0,0.0,8700.0,27.0,8700.0,46.68,-1.62,47.63,ACCURACY_BAD,8700.0,1000.7,8700.0,35.95256042480469,40.34743881225586,30.27583885192871
38,8800.0,2.3018953800201416,3.620340585708618,-6.616154670715332,8800.0,0.0,8800.0,27.0,8800.0,46.68,-1.62,47.63,ACCURACY_BAD,8800.0,1000.7,8800.0,35.95256042480469,40.34743881225586,30.27583885192871
39,8900.0,2.3018953800201416,3.620340585708618,-6.616154670715332,8900.0,0.0,8900.0,27.0,8900.0,48.77,-2.7,50.87,ACCURACY_BAD,8900.0,1000.7,8900.0,35.95256042480469,40.34743881225586,30.27583885192871
40,9000.0,12.179466247558596,2.6153552532196045,-5.046462535858153,9000.0,0.0,9000.0,23.0,9000.0,48.77,-2.7,50.87,ACCURACY_BAD,9000.0,1000.78,9000.0,17.274320602416992,-21.11984062194824,-50.23591995239258
41,9100.0,12.179466247558596,2.6153552532196045,-5.046462535858153,9100.0,0.0,9100.0,23.0,9100.0,48.77,-2.7,50.87,ACCURACY_BAD,9100.0,1000.78,9100.0,17.274320602416992,-21.11984062194824,-50.23591995239258
42,9200.0,11.935399055480955,0.818345308303833,-3.1992037296295166,9200.0,0.0,9200.0,27.0,9200.0,51.59,5.51,49.97,ACCURACY_BAD,9200.0,1000.81,9200.0,19.960079193115234,-13.611919403076172,59.51399993896485
43,9300.0,11.935399055480955,0.818345308303833,-3.1992037296295166,9300.0,0.0,9300.0,27.0,9300.0,51.59,5.51,49.97,ACCURACY_BAD,9300.0,1000.81,9300.0,19.960079193115234,-13.611919403076172,59.51399993896485
44,9400.0,7.322037220001223,2.084148406982422,-5.637490272521973,9400.0,0.0,9400.0,27.0,9400.0,51.59,5.51,49.97,ACCURACY_BAD,9400.0,1000.81,9400.0,-10.498879432678224,-46.75663757324219,2.014319896697998
45,9500.0,7.322037220001223,2.084148406982422,-5.637490272521973,9500.0,0.0,9500.0,27.0,9500.0,56.45,8.22,52.97,ACCURACY_BAD,9500.0,1000.81,9500.0,-10.498879432678224,-46.75663757324219,2.014319896697998
46,9600.0,7.322037220001223,2.084148406982422,-5.637490272521973,9600.0,0.0,9600.0,33.0,9600.0,56.45,8.22,52.97,ACCURACY_BAD,9600.0,1000.9,9600.0,-10.498879432678224,-46.75663757324219,2.014319896697998
47,9700.0,9.824929237365724,1.368694543838501,-5.017749309539795,9700.0,0.0,9700.0,33.0,9700.0,56.45,8.22,52.97,ACCURACY_BAD,9700.0,1000.9,9700.0,-24.72119903564453,-8.545599937438965,-28.81087875366211
48,9800.0,9.824929237365724,1.368694543838501,-5.017749309539795,9800.0,0.0,9800.0,34.0,9800.0,55.07,-4.44,53.87,ACCURACY_BAD,9800.0,1001.06,9800.0,-24.72119903564453,-8.545599937438965,-28.81087875366211
49,9900.0,5.120640754699707,2.5746772289276123,-3.091526985168457,9900.0,0.0,9900.0,34.0,9900.0,55.07,-4.44,53.87,ACCURACY_BAD,9900.0,1001.06,9900.0,-109.81095886230469,13.97815990447998,-25.636798858642567
50,10000.0,5.120640754699707,2.5746772289276123,-3.091526985168457,10000.0,0.0,10000.0,34.0,10000.0,51.59,-11.03,49.55,ACCURACY_BAD,10000.0,1001.09,10000.0,-109.81095886230469,13.97815990447998,-25.636798858642567
51,10100.0,4.354937553405762,1.6295121908187866,-5.307280540466309,10100.0,0.0,10100.0,34.0,10100.0,51.59,-11.03,49.55,ACCURACY_BAD,10100.0,1001.09,10100.0,-84.11312103271484,59.20879745483398,-19.41071891784668
52,10200.0,4.354937553405762,1.6295121908187866,-5.307280540466309,10200.0,0.0,10200.0,34.0,10200.0,51.59,-11.03,49.55,ACCURACY_BAD,10200.0,1001.09,10200.0,-84.11312103271484,59.20879745483398,-19.41071891784668
53,10300.0,4.354937553405762,1.6295121908187866,-5.307280540466309,10300.0,0.0,10300.0,34.0,10300.0,50.15,-19.79,41.04,ACCURACY_BAD,10300.0,1001.09,10300.0,-84.11312103271484,59.20879745483398,-19.41071891784668
54,10400.0,15.572489738464355,1.2681961059570312,-3.7016968727111816,10400.0,0.0,10400.0,19.0,10400.0,50.15,-19.79,41.04,ACCURACY_BAD,10400.0,1000.99,10400.0,-68.36479949951172,28.56671905517578,-53.53207778930664
55,10500.0,15.572489738464355,1.2681961059570312,-3.7016968727111816,10500.0,0.0,10500.0,19.0,10500.0,50.15,-19.79,41.04,ACCURACY_BAD,10500.0,1000.99,10500.0,-68.36479949951172,28.56671905517578,-53.53207778930664
56,10600.0,10.083355903625488,1.9669002294540403,-4.02472734451294,10600.0,0.0,10600.0,14.0,10600.0,49.5,-15.65,43.79,ACCURACY_BAD,10600.0,1000.96,10600.0,-1.5260000228881836,-46.0241584777832,66.1673583984375
57,10700.0,10.083355903625488,1.9669002294540403,-4.02472734451294,10700.0,0.0,10700.0,14.0,10700.0,49.5,-15.65,43.79,ACCURACY_BAD,10700.0,1000.96,10700.0,-1.5260000228881836,-46.0241584777832,66.1673583984375
58,10800.0,6.943971633911133,4.225724697113037,-3.988835573196411,10800.0,0.0,10800.0,14.0,10800.0,49.5,-15.65,43.79,ACCURACY_BAD,10800.0,1000.96,10800.0,33.75511932373047,-73.98047637939453,29.177120208740234
59,10900.0,6.943971633911133,4.225724697113037,-3.988835573196411,10900.0,0.0,10900.0,14.0,10900.0,52.97,-9.71,49.97,ACCURACY_BAD,10900.0,1000.96,10900.0,33.75511932373047,-73.98047637939453,29.177120208740234
60,8000.0,12.854243278503418,1.6582260131835938,-3.6370904445648193,8000.0,0.0,8000.0,15.0,8000.0,46.68,-10.5,43.37,ACCURACY_BAD,8000.0,1000.79,8000.0,-6.1040000915527335,3.662400007247925,75.1402359008789
61,8100.0,12.854243278503418,1.6582260131835938,-3.6370904445648193,8100.0,0.0,8100.0,15.0,8100.0,46.68,-10.5,43.37,ACCURACY_BAD,8100.0,1000.79,8100.0,-6.1040000915527335,3.662400007247925,75.1402359008789
62,8200.0,5.8337016105651855,6.118447780609131,-3.5605196952819824,8200.0,0.0,8200.0,15.0,8200.0,46.68,-10.5,43.37,ACCURACY_BAD,8200.0,1000.79,8200.0,-67.32711791992189,-62.56599807739258,-2.685760021209717
63,8300.0,5.8337016105651855,6.118447780609131,-3.5605196952819824,8300.0,0.0,8300.0,15.0,8300.0,51.59,-7.25,51.47,ACCURACY_BAD,8300.0,1000.79,8300.0,-67.32711791992189,-62.56599807739258,-2.685760021209717
64,8400.0,5.8337016105651855,6.118447780609131,-3.5605196952819824,8400.0,0.0,8400.0,22.0,8400.0,51.59,-7.25,51.47,ACCURACY_BAD,8400.0,1000.68,8400.0,-67.32711791992189,-62.56599807739258,-2.685760021209717
65,8500.0,5.402993679046631,3.072384119033813,-6.1399827003479,8500.0,0.0,8500.0,22.0,8500.0,51.59,-7.25,51.47,ACCURACY_BAD,8500.0,1000.68,8500.0,64.15303802490234,25.636798858642567,-11.231359481811523
66,8600.0,5.402993679046631,3.072384119033813,-6.1399827003479,8600.0,0.0,8600.0,27.0,8600.0,46.68,-1.62,47.63,ACCURACY_BAD,8600.0,1000.7,8600.0,64.15303802490234,25.636798858642567,-11.231359481811523
67,8700.0,2.3018953800201416,3.620340585708618,-6.616154670715332,8700.0,0.0,8700.0,27.0,8700.0,46.68,-1.62,47.63,ACCURACY_BAD,8700.0,1000.7,8700.0,35.95256042480469,40.34743881225586,30.27583885192871
68,8800.0,2.3018953800201416,3.620340585708618,-6.616154670715332,8800.0,0.0,8800.0,27.0,8800.0,46.68,-1.62,47.63,ACCURACY_BAD,8800.0,1000.7,8800.0,35.95256042480469,40.34743881225586,30.27583885192871
69,8900.0,2.3018953800201416,3.620340585708618,-6.616154670715332,8900.0,0.0,8900.0,27.0,8900.0,48.77,-2.7,50.87,ACCURACY_BAD,8900.0,1000.7,8900.0,35.95256042480469,40.34743881225586,30.27583885192871
70,9000.0,12.179466247558596,2.6153552532196045,-5.046462535858153,9000.0,0.0,9000.0,23.0,9000.0,48.77,-2.7,50.87,ACCURACY_BAD,9000.0,1000.78,9000.0,17.274320602416992,-21.11984062194824,-50.23591995239258
71,9100.0,12.179466247558596,2.6153552532196045,-5.046462535858153,9100.0,0.0,9100.0,23.0,9100.0,48.77,-2.7,50.87,ACCURACY_BAD,9100.0,1000.78,9100.0,17.274320602416992,-21.11984062194824,-50.23591995239258
72,9200.0,11.935399055480955,0.818345308303833,-3.1992037296295166,9200.0,0.0,9200.0,27.0,9200.0,51.59,5.51,49.97,ACCURACY_BAD,9200.0,1000.81,9200.0,19.960079193115234,-13.611919403076172,59.51399993896485
73,9300.0,11.935399055480955,0.818345308303833,-3.1992037296295166,9300.0,0.0,9300.0,27.0,9300.0,51.59,5.51,49.97,ACCURACY_BAD,9300.0,1000.81,9300.0,19.960079193115234,-13.611919403076172,59.51399993896485
74,9400.0,7.322037220001223,2.084148406982422,-5.637490272521973,9400.0,0.0,9400.0,27.0,9400.0,51.59,5.51,49.97,ACCURACY_BAD,9400.0,1000.81,9400.0,-10.498879432678224,-46.75663757324219,2.014319896697998
75,9500.0,7.322037220001223,2.084148406982422,-5.637490272521973,9500.0,0.0,9500.0,27.0,9500.0,56.45,8.22,52.97,ACCURACY_BAD,9500.0,1000.81,9500.0,-10.498879432678224,-46.75663757324219,2.014319896697998
76,9600.0,7.322037220001223,2.084148406982422,-5.637490272521973,9600.0,0.0,9600.0,33.0,9600.0,56.45,8.22,52.97,ACCURACY_BAD,9600.0,1000.9,9600.0,-10.498879432678224,-46.75663757324219,2.014319896697998
77,9700.0,9.824929237365724,1.368694543838501,-5.017749309539795,9700.0,0.0,9700.0,33.0,9700.0,56.45,8.22,52.97,ACCURACY_BAD,9700.0,1000.9,9700.0,-24.72119903564453,-8.545599937438965,-28.81087875366211
78,9800.0,9.824929237365724,1.368694543838501,-5.017749309539795,9800.0,0.0,9800.0,34.0,9800.0,55.07,-4.44,53.87,ACCURACY_BAD,9800.0,1001.06,9800.0,-24.72119903564453,-8.545599937438965,-28.81087875366211
79,9900.0,5.120640754699707,2.5746772289276123,-3.091526985168457,9900.0,0.0,9900.0,34.0,9900.0,55.07,-4.44,53.87,ACCURACY_BAD,9900.0,1001.06,9900.0,-109.81095886230469,13.97815990447998,-25.636798858642567
80,10000.0,5.120640754699707,2.5746772289276123,-3.091526985168457,10000.0,0.0,10000.0,34.0,10000.0,51.59,-11.03,49.55,ACCURACY_BAD,10000.0,1001.09,10000.0,-109.81095886230469,13.97815990447998,-25.636798858642567
81,10100.0,4.354937553405762,1.6295121908187866,-5.307280540466309,10100.0,0.0,10100.0,34.0,10100.0,51.59,-11.03,49.55,ACCURACY_BAD,10100.0,1001.09,10100.0,-84.11312103271484,59.20879745483398,-19.41071891784668
82,10200.0,4.354937553405762,1.6295121908187866,-5.307280540466309,10200.0,0.0,10200.0,34.0,10200.0,51.59,-11.03,49.55,ACCURACY_BAD,10200.0,1001.09,10200.0,-84.11312103271484,59.20879745483398,-19.41071891784668
83,10300.0,4.354937553405762,1.6295121908187866,-5.307280540466309,10300.0,0.0,10300.0,34.0,10300.0,50.15,-19.79,41.04,ACCURACY_BAD,10300.0,1001.09,10300.0,-84.11312103271484,59.20879745483398,-19.41071891784668
84,10400.0,15.572489738464355,1.2681961059570312,-3.7016968727111816,10400.0,0.0,10400.0,19.0,10400.0,50.15,-19.79,41.04,ACCURACY_BAD,10400.0,1000.99,10400.0,-68.36479949951172,28.56671905517578,-53.53207778930664
85,10500.0,15.572489738464355,1.2681961059570312,-3.7016968727111816,10500.0,0.0,10500.0,19.0,10500.0,50.15,-19.79,41.04,ACCURACY_BAD,10500.0,1000.99,10500.0,-68.36479949951172,28.56671905517578,-53.53207778930664
86,10600.0,10.083355903625488,1.9669002294540403,-4.02472734451294,10600.0,0.0,10600.0,14.0,10600.0,49.5,-15.65,43.79,ACCURACY_BAD,10600.0,1000.96,10600.0,-1.5260000228881836,-46.0241584777832,66.1673583984375
87,10700.0,10.083355903625488,1.9669002294540403,-4.02472734451294,10700.0,0.0,10700.0,14.0,10700.0,49.5,-15.65,43.79,ACCURACY_BAD,10700.0,1000.96,10700.0,-1.5260000228881836,-46.0241584777832,66.1673583984375
88,10800.0,6.943971633911133,4.225724697113037,-3.988835573196411,10800.0,0.0,10800.0,14.0,10800.0,49.5,-15.65,43.79,ACCURACY_BAD,10800.0,1000.96,10800.0,33.75511932373047,-73.98047637939453,29.177120208740234
89,10900.0,6.943971633911133,4.225724697113037,-3.988835573196411,10900.0,0.0,10900.0,14.0,10900.0,52.97,-9.71,49.97,ACCURACY_BAD,10900.0,1000.96,10900.0,33.75511932373047,-73.98047637939453,29.177120208740234
90,11000.0,8.585447311401367,4.78803825378418,-2.7948169708251958,11000.0,0.0,11000.0,32.0,11000.0,52.97,-9.71,49.97,ACCURACY_BAD,11000.0,1000.85,11000.0,32.65639877319336,-18.006799697875977,-0.36623999476432795
91,11100.0,8.585447311401367,4.78803825378418,-2.7948169708251958,11100.0,0.0,11100.0,32.0,11100.0,50.87,-7.98,49.2,ACCURACY_BAD,11100.0,1000.85,11100.0,32.65639877319336,-18.006799697875977,-0.36623999476432795
92,11200.0,5.929414749145508,3.1704900264739986,-4.383650779724121,11200.0,0.0,11200.0,41.0,11200.0,50.87,-7.98,49.2,ACCURACY_BAD,11200.0,1000.76,11200.0,32.900558471679695,56.40095901489258,-11.658639907836914
93,11300.0,5.929414749145508,3.1704900264739986,-4.383650779724121,11300.0,0.0,11300.0,41.0,11300.0,50.87,-7.98,49.2,ACCURACY_BAD,11300.0,1000.76,11300.0,32.900558471679695,56.40095901489258,-11.658639907836914
94,11400.0,5.929414749145508,3.1704900264739986,-4.383650779724121,11400.0,0.0,11400.0,38.0,11400.0,49.5,-12.42,44.87,ACCURACY_BAD,11400.0,1000.73,11400.0,32.900558471679695,56.40095901489258,-11.658639907836914
95,11500.0,3.268595933914185,1.6055840253829956,-4.433900356292725,11500.0,0.0,11500.0,38.0,11500.0,49.5,-12.42,44.87,ACCURACY_BAD,11500.0,1000.73,11500.0,-44.68127822875977,23.195199966430664,-26.24720001220703
96,11600.0,3.268595933914185,1.6055840253829956,-4.433900356292725,11600.0,0.0,11600.0,38.0,11600.0,49.5,-12.42,44.87,ACCURACY_BAD,11600.0,1000.73,11600.0,-44.68127822875977,23.195199966430664,-26.24720001220703
97,11700.0,9.097511291503906,3.31884503364563,-3.957728624343872,11700.0,0.0,11700.0,28.0,11700.0,53.69,-19.61,40.37,ACCURACY_BAD,11700.0,1000.72,11700.0,-40.286399841308594,15.076879501342773,-82.28192138671875
98,11800.0,9.097511291503906,3.31884503364563,-3.957728624343872,11800.0,0.0,11800.0,28.0,11800.0,53.69,-19.61,40.37,ACCURACY_BAD,11800.0,1000.72,11800.0,-40.286399841308594,15.076879501342773,-82.28192138671875
99,11900.0,10.504491806030273,-0.02392822504043579,-5.759523868560791,11900.0,0.0,11900.0,28.0,11900.0,57.84,-22.92,39.29,ACCURACY_BAD,11900.0,1000.72,11900.0,-9.888480186462402,44.6202392578125,-59.51399993896485
100,12000.0,10.504491806030273,-0.02392822504043579,-5.759523868560791,12000.0,0.0,12000.0,8.0,12000.0,57.84,-22.92,39.29,ACCURACY_BAD,12000.0,1000.7,12000.0,-9.888480186462402,44.6202392578125,-59.51399993896485
101,12100.0,10.504491806030273,-0.02392822504043579,-5.759523868560791,12100.0,0.0,12100.0,8.0,12100.0,57.84,-22.92,39.29,ACCURACY_BAD,12100.0,1000.7,12100.0,-9.888480186462402,44.6202392578125,-59.51399993896485
102,12200.0,12.839885711669922,-2.644068956375122,-6.027520179748535,12200.0,0.0,12200.0,8.0,12200.0,53.69,-18.29,40.79,ACCURACY_BAD,12200.0,1000.7,12200.0,-21.486080169677734,-29.177120208740234,83.01439666748047
103,12300.0,12.839885711669922,-2.644068956375122,-6.027520179748535,12300.0,0.0,12300.0,8.0,12300.0,53.69,-18.29,40.79,ACCURACY_BAD,12300.0,1000.7,12300.0,-21.486080169677734,-29.177120208740234,83.01439666748047
104,12400.0,7.058826446533202,4.012763977050781,-2.0554347038269043,12400.0,0.0,12400.0,15.0,12400.0,53.69,-18.29,40.79,ACCURACY_BAD,12400.0,1000.86,12400.0,-5.92087984085083,-67.32711791992189,59.8802375793457
105,12500.0,7.058826446533202,4.012763977050781,-2.0554347038269043,12500.0,0.0,12500.0,15.0,12500.0,50.87,-17.21,39.71,ACCURACY_BAD,12500.0,1000.86,12500.0,-5.92087984085083,-67.32711791992189,59.8802375793457
106,12600.0,6.843472957611084,4.139583110809326,-3.4025940895080566,12600.0,0.0,12600.0,15.0,12600.0,50.87,-17.21,39.71,ACCURACY_BAD,12600.0,1000.86,12600.0,-38.51623916625977,-23.68351936340332,19.593839645385746
107,12700.0,6.843472957611084,4.139583110809326,-3.4025940895080566,12700.0,0.0,12700.0,15.0,12700.0,48.11,-17.03,36.95,ACCURACY_BAD,12700.0,1000.86,12700.0,-38.51623916625977,-23.68351936340332,19.593839645385746
108,12800.0,6.2500529289245605,6.527620315551758,-1.56969153881073,12800.0,0.0,12800.0,19.0,12800.0,48.11,-17.03,36.95,ACCURACY_BAD,12800.0,1000.9,12800.0,18.983440399169922,38.088958740234375,28.993999481201172
109,12900.0,6.2500529289245605,6.527620315551758,-1.56969153881073,12900.0,0.0,12900.0,19.0,12900.0,48.11,-17.03,36.95,ACCURACY_BAD,12900.0,1000.9,12900.0,18.983440399169922,38.088958740234375,28.993999481201172
110,13000.0,6.2500529289245605,6.527620315551758,-1.56969153881073,13000.0,0.0,13000.0,19.0,13000.0,49.5,-16.37,41.45,ACCURACY_BAD,13000.0,1000.9,13000.0,18.983440399169922,38.088958740234375,28.993999481201172
111,13100.0,3.9912283420562735,2.8833510875701904,-4.350151538848877,13100.0,0.0,13100.0,19.0,13100.0,49.5,-16.37,41.45,ACCURACY_BAD,13100.0,1000.9,13100.0,76.910400390625,-10.498879432678224,-32.53432083129883
112,13200.0,3.9912283420562735,2.8833510875701904,-4.350151538848877,13200.0,0.0,13200.0,21.0,13200.0,55.07,-19.85,38.87,ACCURACY_BAD,13200.0,1000.92,13200.0,76.910400390625,-10.498879432678224,-32.53432083129883
113,13300.0,11.739187240600586,4.436293125152588,-4.59421968460083,13300.0,0.0,13300.0,21.0,13300.0,55.07,-19.85,38.87,ACCURACY_BAD,13300.0,1000.92,13300.0,-7.935199737548827,27.34592056274414,-88.9963150024414
