,timestamp,mx,my,mz,mAc,timestamp,pressure,timestamp,light,timestamp,ax,ay,az,timestamp,gx,gy,gz,timestamp,uv
0,5000.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5000.0,1001.02,5000.0,123.0,5000.0,5.182853698730469,7.508677005767822,-3.31884503364563,5000.0,-84.78456115722656,16.66391944885254,18.250959396362305,5000.0,0.0
1,5100.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5100.0,1001.02,5100.0,123.0,5100.0,5.182853698730469,7.508677005767822,-3.31884503364563,5100.0,-84.78456115722656,16.66391944885254,18.250959396362305,5100.0,0.0
2,5200.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5200.0,1001.02,5200.0,123.0,5200.0,5.182853698730469,7.508677005767822,-3.31884503364563,5200.0,-84.78456115722656,16.66391944885254,18.250959396362305,5200.0,0.0
3,5300.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5300.0,1001.02,5300.0,123.0,5300.0,4.063012599945068,9.712467193603516,1.4356936216354368,5300.0,-82.70919799804688,30.64208030700684,34.914878845214844,5300.0,0.0
4,5400.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5400.0,1001.0,5400.0,123.0,5400.0,4.063012599945068,9.712467193603516,1.4356936216354368,5400.0,-82.70919799804688,30.64208030700684,34.914878845214844,5400.0,0.0
5,5500.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD,5500.0,1001.0,5500.0,123.0,5500.0,4.063012599945068,9.712467193603516,1.4356936216354368,5500.0,-82.70919799804688,30.64208030700684,34.914878845214844,5500.0,0.0
6,5600.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD,5600.0,1001.0,5600.0,113.0,5600.0,4.967499732971191,9.145368576049805,-1.428515076637268,5600.0,-16.908079147338867,10.55992031097412,-3.1740798950195312,5600.0,0.0
7,5700.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD,5700.0,1001.0,5700.0,113.0,5700.0,4.967499732971191,9.145368576049805,-1.428515076637268,5700.0,-16.908079147338867,10.55992031097412,-3.1740798950195312,5700.0,0.0
8,5800.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,5800.0,1001.09,5800.0,113.0,5800.0,4.8095736503601065,6.501298904418945,-6.10169792175293,5800.0,24.5380802154541,17.030158996582028,-13.24567985534668,5800.0,0.0
9,5900.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,5900.0,1001.09,5900.0,113.0,5900.0,4.8095736503601065,6.501298904418945,-6.10169792175293,5900.0,24.5380802154541,17.030158996582028,-13.24567985534668,5900.0,0.0
10,5500.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD,5500.0,1001.0,5500.0,123.0,5500.0,4.063012599945068,9.712467193603516,1.4356936216354368,5500.0,-82.70919799804688,30.64208030700684,34.914878845214844,5500.0,0.0
11,5600.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD,5600.0,1001.0,5600.0,113.0,5600.0,4.967499732971191,9.145368576049805,-1.428515076637268,5600.0,-16.908079147338867,10.55992031097412,-3.1740798950195312,5600.0,0.0
12,5700.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD,5700.0,1001.0,5700.0,113.0,5700.0,4.967499732971191,9.145368576049805,-1.428515076637268,5700.0,-16.908079147338867,10.55992031097412,-3.1740798950195312,5700.0,0.0
13,5800.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,5800.0,1001.09,5800.0,113.0,5800.0,4.8095736503601065,6.501298904418945,-6.10169792175293,5800.0,24.5380802154541,17.030158996582028,-13.24567985534668,5800.0,0.0
14,5900.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,5900.0,1001.09,5900.0,113.0,5900.0,4.8095736503601065,6.501298904418945,-6.10169792175293,5900.0,24.5380802154541,17.030158996582028,-13.24567985534668,5900.0,0.0
15,6000.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,6000.0,1001.09,6000.0,123.0,6000.0,2.71346116065979,10.676774978637695,-4.59421968460083,6000.0,106.69792175292969,-18.434080123901367,73.49215698242188,6000.0,0.0
16,6100.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,6100.0,1001.14,6100.0,123.0,6100.0,2.71346116065979,10.676774978637695,-4.59421968460083,6100.0,106.69792175292969,-18.434080123901367,73.49215698242188,6100.0,0.0
17,6200.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD,6200.0,1001.14,6200.0,123.0,6200.0,8.389235496520996,1.9764715433120728,-7.030113220214844,6200.0,175.367919921875,-74.22463989257812,13.428799629211426,6200.0,0.0
18,6300.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD,6300.0,1001.14,6300.0,113.0,6300.0,8.389235496520996,1.9764715433120728,-7.030113220214844,6300.0,175.367919921875,-74.22463989257812,13.428799629211426,6300.0,0.0
19,6400.0,-3.35,-19.85,-9.59,ACCURACY_VERYGOOD,6400.0,1001.14,6400.0,113.0,6400.0,8.389235496520996,1.9764715433120728,-7.030113220214844,6400.0,175.367919921875,-74.22463989257812,13.428799629211426,6400.0,0.0
20,6000.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,6000.0,1001.09,6000.0,123.0,6000.0,2.71346116065979,10.676774978637695,-4.59421968460083,6000.0,106.69792175292969,-18.434080123901367,73.49215698242188,6000.0,0.0
21,6100.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,6100.0,1001.14,6100.0,123.0,6100.0,2.71346116065979,10.676774978637695,-4.59421968460083,6100.0,106.69792175292969,-18.434080123901367,73.49215698242188,6100.0,0.0
22,6200.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD,6200.0,1001.14,6200.0,123.0,6200.0,8.389235496520996,1.9764715433120728,-7.030113220214844,6200.0,175.367919921875,-74.22463989257812,13.428799629211426,6200.0,0.0
23,6300.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD,6300.0,1001.14,6300.0,113.0,6300.0,8.389235496520996,1.9764715433120728,-7.030113220214844,6300.0,175.367919921875,-74.22463989257812,13.428799629211426,6300.0,0.0
24,6400.0,-3.35,-19.85,-9.59,ACCURACY_VERYGOOD,6400.0,1001.14,6400.0,113.0,6400.0,8.389235496520996,1.9764715433120728,-7.030113220214844,6400.0,175.367919921875,-74.22463989257812,13.428799629211426,6400.0,0.0
25,6500.0,-3.35,-19.85,-9.59,ACCURACY_VERYGOOD,6500.0,1001.14,6500.0,113.0,6500.0,8.394021987915039,-0.6747759580612183,-7.963313579559326,6500.0,64.03096008300781,12.51319980621338,17.335359573364258,6500.0,0.0
26,6600.0,-1.91,-15.77,-15.42,ACCURACY_VERYGOOD,6600.0,1001.14,6600.0,16.0,6600.0,8.394021987915039,-0.6747759580612183,-7.963313579559326,6600.0,64.03096008300781,12.51319980621338,17.335359573364258,6600.0,0.0
27,6700.0,-1.91,-15.77,-15.42,ACCURACY_VERYGOOD,6700.0,1001.14,6700.0,16.0,6700.0,3.369094133377075,3.818945169448853,-7.262216091156006,6700.0,-97.05359649658205,20.387359619140625,-3.5403199195861816,6700.0,0.0
28,6800.0,0.11,-14.15,-20.52,ACCURACY_VERYGOOD,6800.0,1001.14,6800.0,23.0,6800.0,3.369094133377075,3.818945169448853,-7.262216091156006,6800.0,-97.05359649658205,20.387359619140625,-3.5403199195861816,6800.0,0.0
29,6900.0,0.11,-14.15,-20.52,ACCURACY_VERYGOOD,6900.0,1001.14,6900.0,23.0,6900.0,5.876771926879883,3.002992391586304,-7.365108013153076,6900.0,-13.001520156860352,-8.545599937438965,11.048239707946776,6900.0,0.0
