,timestamp,grx,gry,grz,timestamp,pressure,timestamp,mx,my,mz,timestamp,gx,gy,gz,timestamp,lax,lay,laz,timestamp,ax,ay,az
0,5000.0,-9.059037208557127,-2.1040601730346684,3.110814332962036,5000.0,998.22998046875,5000.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5000.0,0.033292155712842934,0.0061086523346602925,-0.07452555745840073,5000.0,0.08018207550048828,0.05043363571166992,-0.15996074676513672,5000.0,-8.97885513305664,-2.053626537322998,2.9508535861968994
1,5100.0,-9.059037208557127,-2.1040601730346684,3.110814332962036,5100.0,998.22998046875,5100.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5100.0,0.033292155712842934,0.0061086523346602925,-0.07452555745840073,5100.0,0.08018207550048828,0.05043363571166992,-0.15996074676513672,5100.0,-8.97885513305664,-2.053626537322998,2.9508535861968994
2,5200.0,-9.059037208557127,-2.1040601730346684,3.110814332962036,5200.0,998.22998046875,5200.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5200.0,0.033292155712842934,0.0061086523346602925,-0.07452555745840073,5200.0,0.08018207550048828,0.05043363571166992,-0.15996074676513672,5200.0,-8.97885513305664,-2.053626537322998,2.9508535861968994
3,5300.0,-9.061735153198242,-2.1044468879699707,3.1026842594146733,5300.0,998.219970703125,5300.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5300.0,0.02229658141732216,-0.020769419148564342,-0.06811147183179855,5300.0,0.10442829132080078,0.026279926300048828,-0.11232638359069824,5300.0,-8.957306861877441,-2.078166961669922,2.9903578758239746
4,5400.0,-9.061735153198242,-2.1044468879699707,3.1026842594146733,5400.0,998.219970703125,5400.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5400.0,0.02229658141732216,-0.020769419148564342,-0.06811147183179855,5400.0,0.10442829132080078,0.026279926300048828,-0.11232638359069824,5400.0,-8.957306861877441,-2.078166961669922,2.9903578758239746
5,5500.0,-9.066404342651367,-2.101165771484375,3.091245412826538,5500.0,998.2000122070312,5500.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5500.0,0.03390302136540413,0.010384709574282171,-0.07788532227277756,5500.0,0.06061458587646485,0.05113053321838379,-0.13141345977783206,5500.0,-9.005789756774902,-2.0500352382659908,2.959831953048706
6,5600.0,-9.069560050964355,-2.096087455749512,3.0854320526123047,5600.0,998.1599731445312,5600.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5600.0,0.030543262138962742,-0.015882495790719986,-0.07391469180583954,5600.0,0.09609222412109376,0.07178997993469237,-0.09148287773132324,5600.0,-8.973467826843262,-2.02429747581482,2.993949174880981
7,5700.0,-9.069560050964355,-2.096087455749512,3.0854320526123047,5700.0,998.1599731445312,5700.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5700.0,0.030543262138962742,-0.015882495790719986,-0.07391469180583954,5700.0,0.09609222412109376,0.07178997993469237,-0.09148287773132324,5700.0,-8.973467826843262,-2.02429747581482,2.993949174880981
8,5800.0,-9.07106113433838,-2.0968356132507324,3.0805046558380127,5800.0,998.1099853515624,5800.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5800.0,0.02932153269648552,-0.01160643994808197,-0.07666359096765518,5800.0,0.0981912612915039,0.01926708221435547,-0.0799713134765625,5800.0,-8.972869873046875,-2.077568531036377,3.00053334236145
9,5900.0,-9.07106113433838,-2.0968356132507324,3.0805046558380127,5900.0,998.1099853515624,5900.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,5900.0,0.02932153269648552,-0.01160643994808197,-0.07666359096765518,5900.0,0.0981912612915039,0.01926708221435547,-0.0799713134765625,5900.0,-8.972869873046875,-2.077568531036377,3.00053334236145
10,6000.0,-9.07441234588623,-2.0926485061645512,3.0734751224517822,6000.0,998.1199951171876,6000.0,-5.290999889373778,-15.194000244140625,-62.737998962402344,6000.0,0.03115412779152393,-0.007024950347840786,-0.07513642311096191,6000.0,0.06981945037841797,0.058774232864379876,-0.09389114379882812,6000.0,-9.004592895507812,-2.033874273300171,2.9795839786529537
